SIGN LANGUAGE = http://files.startasl.com/asldictionary/sign-language.mp4                                                        
SPORTS = http://files.startasl.com/asldictionary/sports.mp4
STUDENT = http://files.startasl.com/asldictionary/student.mp4 
STUDENT (2) = http://files.startasl.com/asldictionary/student2.mp4
TEACHER = http://files.startasl.com/asldictionary/teacher.mp4 
UNIVERSITY = http://files.startasl.com/asldictionary/university.mp4
WRITE = http://files.startasl.com/asldictionary/write.mp4 
AFTER = http://files.startasl.com/asldictionary/after.mp4
AFTERNOON = http://files.startasl.com/asldictionary/afternoon.mp4
AGAIN = http://files.startasl.com/asldictionary/again.mp4
ALWAYS = http://files.startasl.com/asldictionary/always.mp4 
BEFORE = http://files.startasl.com/asldictionary/before.mp4
DAY = http://files.startasl.com/asldictionary/day.mp4 
Days of the Week = http://files.startasl.com/asldictionary/days-of-the-week.mp4
FRIDAY = http://files.startasl.com/asldictionary/friday.mp4                                         
FUTURE = http://files.startasl.com/asldictionary/future.mp4
HOUR = http://files.startasl.com/asldictionary/hour.mp4 
LAST/PAST = http://files.startasl.com/asldictionary/last-past.mp4
MIDNIGHT = http://files.startasl.com/asldictionary/midnight.mp4 
MINUTE = http://files.startasl.com/asldictionary/minute.mp4
MONDAY = http://files.startasl.com/asldictionary/monday.mp4 
MONTH = http://files.startasl.com/asldictionary/month.mp4
Months of the Year = http://files.startasl.com/asldictionary/months-of-the-year.mp4                                                     
MORNING = http://files.startasl.com/asldictionary/morning.mp4
NEVER = http://files.startasl.com/asldictionary/never.mp4 
NIGHT/EVENING = http://files.startasl.com/asldictionary/night.mp4
NOON = http://files.startasl.com/asldictionary/noon.mp4 
NOW = http://files.startasl.com/asldictionary/now.mp4
SATURDAY = http://files.startasl.com/asldictionary/saturday.mp4 
SOMETIMES = http://files.startasl.com/asldictionary/sometimes.mp4
SUNDAY = http://files.startasl.com/asldictionary/sunday.mp4 
THURSDAY = http://files.startasl.com/asldictionary/thursday.mp4
TIME = http://files.startasl.com/asldictionary/time.mp4 
TODAY = http://files.startasl.com/asldictionary/today.mp4
TOMORROW = http://files.startasl.com/asldictionary/tomorrow.mp4 
TUESDAY = http://files.startasl.com/asldictionary/tuesday.mp4
WEDNESDAY = http://files.startasl.com/asldictionary/wednesday.mp4 
WEEK = http://files.startasl.com/asldictionary/week.mp4
YEAR = http://files.startasl.com/asldictionary/year.mp4 
YESTERDAY = http://files.startasl.com/asldictionary/yesterday2.mp4
YESTERDAY (2) = http://files.startasl.com/asldictionary/yesterday.mp4 
